transaction_count,incoming_transaction_count,outgoing_transaction_count,unique_incoming_counterparties,unique_outgoing_counterparties,activity_duration_seconds,total_incoming_value,total_outgoing_value,average_incoming_value,average_outgoing_value,maximum_incoming_value,maximum_outgoing_value,incoming_outgoing_value_ratio,outgoing_value_concentration,incoming_value_concentration,total_unique_counterparties,counterparty_reuse_count,fan_in,fan_out,graph_multi_hop_exposure_count,total_transaction_fees,average_transaction_fee,minimum_transaction_fee,maximum_transaction_fee,fee_to_value_ratio,average_transaction_gap_seconds,minimum_transaction_gap_seconds,maximum_transaction_gap_seconds,transaction_burst_count,rapid_transaction_sequence_count,target
14.0,9.0,5.0,9.0,5.0,0.0,5.03322277,5.03114377,0.559247,1.006229,0.0,3.5565,1.000413226116176,0.0,0.0,14.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,16.0,1.0,11.0,1.0,0.0,28.28173245,28.28087145,1.767608,28.280871,0.0,28.280871,1.000030444606402,0.0,0.0,12.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,11.0,1.0,7.0,1.0,0.0,10.80604307,10.80497707,0.982368,10.804977,0.0,10.804977,1.0000986582380595,0.0,0.0,8.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,3.99,3.9859,3.99,3.9859,0.0,3.9859,1.00102862590632,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,4.0,6.0,4.0,6.0,0.0,1.30574662,1.30190502,0.326437,0.216984,0.0,0.586535,1.0029507528897923,0.0,0.0,10.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,4.0,1.0,4.0,1.0,0.0,5.99010713,5.97,1.497527,5.97,0.0,5.97,1.003368028475712,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,1.0,0.0,0.0,2.32593252,0.0,2.325933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,2.0,3.0,2.0,3.0,0.0,0.70464701,0.70189601,0.352324,0.233965,0.0,0.597711,1.003919384012455,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28.0,27.0,0.0,26.0,0.0,0.0,1163.904128,0.0,43.10756,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
158.0,75.0,83.0,58.0,75.0,0.0,66.27031601,65.94625323,0.8836040000000001,0.794533,0.0,10.0,1.0049140438482498,0.0,0.0,133.0,0.0,58.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
476.0,454.0,22.0,261.0,4.0,0.0,472.2757343,74.33789798,1.040255,3.378995,0.0,10.0,6.353095085188741,0.0,0.0,265.0,0.0,261.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,4.0,1.0,4.0,1.0,0.0,2.55828737,2.55742637,0.639572,2.557426,0.0,2.557426,1.0003366665840705,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
170.0,31.0,139.0,11.0,11.0,0.0,4.123294152,19.00454212,0.133009,0.136723,0.0,0.8,0.21696361459088917,0.0,0.0,22.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48.0,47.0,0.0,15.0,0.0,0.0,83.17299999999999,0.0,1.769638,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,19.0,8.0,12.0,5.0,0.0,73.74705488,76.74453488,3.881424,9.593067,0.0,18.884275,0.9609421048067207,0.0,0.0,17.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
78.0,45.0,33.0,39.0,4.0,0.0,24.252626,36.63800000000001,0.5389470000000001,1.110242,0.0,5.5,0.6619527812653526,0.0,0.0,43.0,0.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,3.0,0.0,3.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,26.0,1.0,24.0,1.0,0.0,24.41841032,24.41754932,0.93917,24.417549,0.0,24.417549,1.000035261523944,0.0,0.0,25.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,29.0,1.0,23.0,1.0,0.0,33.52762032,34.02675932,1.156125,34.02675900000001,0.0,34.02675900000001,0.985330986259787,0.0,0.0,24.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,8.0,4.0,4.0,2.0,0.0,242.3,242.298236,30.2875,60.574559,0.0,121.0,1.0000072802841207,0.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,3.0,1.0,3.0,1.0,0.0,1.62967432,1.62881332,0.543225,1.6288129999999998,0.0,1.6288129999999998,1.000528605696815,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,4.0,1.0,4.0,1.0,0.0,2.79612927,2.79526827,0.699032,2.795268,0.0,2.795268,1.0003080205249852,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,1.0,2.0,1.0,2.0,0.0,0.49,0.48941138,0.49,0.244706,0.0,0.48477,1.001202710080015,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
77.0,28.0,49.0,23.0,35.0,0.0,304.4920986,304.45772810000005,10.874718,6.2134230000000015,0.0,150.0,1.0001128908772146,0.0,0.0,58.0,0.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,9.0,1.0,9.0,1.0,0.0,4.17221091,4.17172791,0.463579,4.171728,0.0,4.171728,1.0001157793629931,0.0,0.0,10.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,3.0,1.0,3.0,1.0,0.0,1.095612,1.093659,0.365204,1.093659,0.0,1.093659,1.0017857485742814,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,10.0,9.99,10.0,9.99,0.0,9.99,1.001001001001001,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,2.0,0.0,2.0,0.0,0.0,0.5709933,0.0,0.285497,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90.0,26.0,64.0,26.0,58.0,0.0,86.85566915,86.81354848,3.340603,1.356462,0.0,75.0,1.0004851854432573,0.0,0.0,84.0,0.0,26.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,17.0,0.0,17.0,0.0,0.0,9.36914028,0.0,0.551126,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,3.0,1.0,3.0,1.0,0.0,6.0778,6.07759,2.025933,6.07759,0.0,6.07759,1.0000345531699242,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,2.02,2.0199580000000004,2.02,2.0199580000000004,0.0,2.0199580000000004,1.0000207925115272,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,6.0,1.0,5.0,1.0,0.0,3.50746711,3.5,0.5845779999999999,3.5,0.0,3.5,1.00213346,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,1.0,8.0,1.0,7.0,0.0,0.15,986.0,0.15,123.25,0.0,350.0,0.00015212981744421906,0.0,0.0,8.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,0.00024166,3.17e-05,0.000242,3.2e-05,0.0,3.2e-05,7.623343848580442,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,4.0,3.0,4.0,3.0,0.0,5.548101,5.543712,1.387025,1.847904,0.0,5.053712,1.0007917077943442,0.0,0.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.49,0.5,0.49,0.0,0.49,1.0204081632653061,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,14.0,0.0,13.0,0.0,0.0,14.30513031,0.0,1.021795,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
97.0,90.0,7.0,84.0,6.0,0.0,421.1034419,421.10075710000007,4.678927,60.157251,0.0,416.5,1.0000063756712727,0.0,0.0,90.0,0.0,84.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,1.0,2.0,1.0,2.0,0.0,14.252517,14.251551,14.252517,7.125775,0.0,7.126258,1.0000677820961381,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,29.0,1.0,22.0,1.0,0.0,58.41031891,58.95945791,2.014149,58.959458,0.0,58.959458,0.9906861592784953,0.0,0.0,23.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,2.0,1.0,2.0,1.0,0.0,1.98906327,1.98781127,0.994532,1.987811,0.0,1.987811,1.0006298384655,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,0.52881794,0.52795694,0.528818,0.527957,0.0,0.527957,1.001630814816072,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,0.45,0.449643,0.45,0.449643,0.0,0.449643,1.0007939632108138,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,2.0,1.0,2.0,1.0,0.0,4.38672,4.384641,2.19336,4.384641,0.0,4.384641,1.0004741551246727,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,3.0,1.0,3.0,1.0,0.0,0.5712803000000001,0.5704193000000001,0.190427,0.570419,0.0,0.570419,1.0015094159682185,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.0,19.0,1.0,18.0,1.0,0.0,29.83190011,29.83103911,1.5701,29.831039,0.0,29.831039,1.0000288625547646,0.0,0.0,19.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,10.0,1.0,10.0,1.0,0.0,7.90669912,7.90583812,0.79067,7.905838,0.0,7.905838,1.0001089068593274,0.0,0.0,11.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,13.0,1.0,13.0,1.0,0.0,8.58562676,8.58476576,0.660433,8.584766,0.0,8.584766,1.0001002939420913,0.0,0.0,14.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,15.0,1.0,14.0,1.0,0.0,14.92722062,14.9267,0.995148,14.9267,0.0,14.9267,1.0000348784393067,0.0,0.0,15.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57.0,49.0,8.0,44.0,8.0,0.0,35.2947084,35.28479641,0.7203,4.4106,0.0,11.5,1.0002809139065116,0.0,0.0,52.0,0.0,44.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,6.0,1.0,6.0,1.0,0.0,7.10727983,7.02021651,1.184547,7.020217,0.0,7.020217,1.0124017998413557,0.0,0.0,7.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.0,19.0,1.0,16.0,1.0,0.0,25.67020723,25.66934623,1.351064,25.669346,0.0,25.669346,1.0000335419528135,0.0,0.0,17.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
681.0,570.0,111.0,298.0,99.0,0.0,563.5873132,569.9339442,0.98875,5.13454,0.0,100.909671,0.9888642691585802,0.0,0.0,397.0,0.0,298.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,2.0,5.0,2.0,2.0,0.0,9999.99937,9999.997165,4999.999685,1999.999433,0.0,4999.99937,1.0000002205000624,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,3.0,1.0,3.0,1.0,0.0,4.0,3.999139,1.333333,3.999139,0.0,3.999139,1.0002152963425377,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.497921,0.5,0.497921,0.0,0.497921,1.0041753611516686,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,2.0,1.0,1.0,1.0,0.0,16.45846109,16.458,8.229231,16.458,0.0,16.458,1.0000280161623527,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.4991390000000001,0.5,0.4991390000000001,0.0,0.4991390000000001,1.001724970399027,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.999034,2.0,0.999517,0.0,1.0,1.000483233401733,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,7.0,5.0,6.0,3.0,0.0,4.519077169,4.516662169,0.645582,0.903332,0.0,3.611335,1.000534686879301,0.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,11.0,1.0,11.0,1.0,0.0,5.58374408,6.08179108,0.507613,6.081791,0.0,6.081791,0.9181084990509077,0.0,0.0,12.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26.0,13.0,13.0,12.0,1.0,0.0,5.74846967,5.73481967,0.44219,0.44114,0.0,1.099754,1.0023801968998967,0.0,0.0,13.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,6.0,1.0,3.0,1.0,0.0,3.63588317,3.63502217,0.605981,3.635022,0.0,3.635022,1.0002368623793014,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,23.0,0.0,17.0,0.0,0.0,88.65791179,0.0,3.854692,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,3.0,0.0,3.0,0.0,0.0,1.505998636,0.0,0.502,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,20.0,2.0,19.0,2.0,0.0,14.86363871,14.86218971,0.743182,7.431095,0.0,14.753051,1.0000974957276332,0.0,0.0,21.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,4.0,3.0,4.0,1.0,0.0,3.507510487,3.506187487,0.876878,1.168729,0.0,1.936628,1.0003773329306846,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,0.99,0.989139,0.99,0.989139,0.0,0.989139,1.000870454000904,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28.0,27.0,1.0,26.0,1.0,0.0,26.91096666,27.01054666,0.996702,27.010547,0.0,27.010547,0.9963132919428296,0.0,0.0,27.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,8.0,2.0,8.0,1.0,0.0,4.93662136,4.92652336,0.617078,2.463262,0.0,2.931542,1.002049721327212,0.0,0.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18.0,16.0,2.0,16.0,2.0,0.0,22.91674634,22.91502434,1.432297,11.457512,0.0,12.922234,1.0000751472036185,0.0,0.0,18.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,3.0,1.0,1.0,1.0,0.0,1.5,1.499559,0.5,1.499559,0.0,1.499559,1.0002940864614196,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19.0,18.0,0.0,11.0,0.0,0.0,6.40236358,0.0,0.355687,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,4.0,3.0,2.0,2.0,0.0,2.4074262,2.397417,0.601857,0.799139,0.0,1.597417,1.0041749933365787,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,2.0,4.0,1.0,4.0,0.0,34.626999999999995,34.6266,17.3135,8.65665,0.0,33.5,1.000011551812768,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,5.0,4.999139,5.0,4.999139,0.0,4.999139,1.000172229657947,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
98.0,65.0,33.0,54.0,31.0,0.0,1279.055397,1279.023552,19.677775,38.75828900000001,0.0,1276.0,1.0000248978996127,0.0,0.0,85.0,0.0,54.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26.0,19.0,7.0,16.0,2.0,0.0,13.05171508,18.71254908,0.686932,2.673221,0.0,8.8,0.6974846144264595,0.0,0.0,18.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,1.887837,1.887753,1.887837,1.887753,0.0,1.887753,1.0000444973468456,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,8.0,1.0,8.0,1.0,0.0,12.3589394,12.3578894,1.544867,12.357889,0.0,12.357889,1.000084965965143,0.0,0.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,1.0,2.0,1.0,2.0,0.0,0.5,0.499853,0.5,0.249926,0.0,0.249958,1.0002940864614196,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18.0,13.0,5.0,13.0,2.0,0.0,42.5996968,43.0953918,3.2769,8.619078,0.0,17.0,0.9884977261072261,0.0,0.0,15.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25.0,16.0,9.0,14.0,5.0,0.0,1.755767548,1.744,0.109735,0.193778,0.0,0.601,1.0067474472477063,0.0,0.0,19.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,4.0,5.0,4.0,5.0,0.0,2.30138,2.298965,0.575345,0.459793,0.0,0.58,1.0010504727127207,0.0,0.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.0,17.0,3.0,17.0,2.0,0.0,10.31487912,10.31311506,0.606758,3.437705,0.0,4.480615,1.0001710501618317,0.0,0.0,19.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,1.0,2.0,1.0,2.0,0.0,0.0035,0.002669214,0.0035,0.001335,0.0,0.002669,1.3112474308916409,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.498896,0.5,0.498896,0.0,0.498896,1.0022128860524038,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,7.0,8.0,7.0,5.0,0.0,6.97608486,6.89,0.996584,0.86125,0.0,2.0,1.0124941741654572,0.0,0.0,12.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
621.0,291.0,330.0,244.0,130.0,0.0,882.7100175,1116.430383,3.033368,3.383122,0.0,1082.0,0.7906538830733346,0.0,0.0,374.0,0.0,244.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,6.0,1.0,4.0,1.0,0.0,2.42688779,2.42583779,0.404481,2.425838,0.0,2.425838,1.000432840152927,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.4991390000000001,0.5,0.4991390000000001,0.0,0.4991390000000001,1.001724970399027,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41.0,40.0,1.0,36.0,1.0,0.0,48.7648591,48.7644391,1.219121,48.764439,0.0,48.764439,1.000008612833609,0.0,0.0,37.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,3.0,1.0,3.0,1.0,0.0,0.32,0.319139,0.106667,0.319139,0.0,0.319139,1.0026978839941216,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,2.0,0.0,2.0,0.0,0.0,0.013541267,0.0,0.0067709999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,1.0,1.0,1.0,0.0,2.939,2.938517,2.939,2.938517,0.0,2.938517,1.0001643686253985,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
